elapsed_ms,head_offset,head_peak,free_list_head_offset,free_list_depth_est,free_list_depth_truncated,free_list_pushes,free_list_pops,free_list_net,free_list_pop_misses,retry_alloc,retry_loops,retry_structural,max_insert_attempts,max_remove_attempts,gc_nodes_examined,gc_nodes_requeued,gc_recycle_errors,gc_assist_calls,gc_assist_reclaimed,retired_backlog,pressure_state,pressure_to_normal,pressure_to_warm,pressure_to_hot,alloc_failure_events,reserve_node_pushes,reserve_node_hits,reserve_node_misses,reserve_posting_pushes,reserve_posting_hits,reserve_posting_misses,reserve_tower_pushes,reserve_tower_hits,reserve_tower_misses,fresh_general_bytes,fresh_row_version_bytes,fresh_skip_node_bytes,fresh_skip_posting_bytes,fresh_skip_tower_bytes,fresh_spill_bytes,retired_postings,reclaimed_postings
100278,34133160,34133160,0,0,false,0,0,0,432931,0,0,0,1,1,62442961,37246441,0,0,0,4028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,16764440,11287056,3591280,1035032,0,0,0
105293,34165456,34165456,0,0,false,0,0,0,433298,0,0,0,1,1,65553341,39094412,0,0,0,4999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,16796736,11287056,3591280,1035032,0,0,0
110307,34165512,34165512,0,0,false,0,0,0,433299,0,0,0,1,1,68731148,41002656,0,0,0,3210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,16796736,11287056,3591280,1035088,0,0,0
115321,34166744,34166744,0,0,false,0,0,0,433313,0,0,0,1,1,71778252,42804972,0,0,0,9729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,16797968,11287056,3591280,1035088,0,0,0
120334,34991040,34991040,0,0,false,0,0,0,442680,0,0,0,1,1,74865802,44638808,0,0,0,4159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17622264,11287056,3591280,1035088,0,0,0
125350,34991040,34991040,0,0,false,0,0,0,442680,0,0,0,1,1,77975974,46503434,0,0,0,4747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17622264,11287056,3591280,1035088,0,0,0
130364,34991040,34991040,0,0,false,0,0,0,442680,0,0,0,1,1,81058410,48318224,0,0,0,5450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17622264,11287056,3591280,1035088,0,0,0
135378,34991040,34991040,0,0,false,0,0,0,442680,0,0,0,1,1,84179940,50179129,0,0,0,4261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17622264,11287056,3591280,1035088,0,0,0
140393,34996056,34996056,0,0,false,0,0,0,442737,0,0,0,1,1,87311109,52042116,0,0,0,5682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17627280,11287056,3591280,1035088,0,0,0
145399,34996144,34996144,0,0,false,0,0,0,442738,0,0,0,1,1,90373654,53866798,0,0,0,2721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17627368,11287056,3591280,1035088,0,0,0
150412,34996144,34996144,0,0,false,0,0,0,442738,0,0,0,1,1,93522642,55758821,0,0,0,3535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17627368,11287056,3591280,1035088,0,0,0
155427,34996144,34996144,0,0,false,0,0,0,442738,0,0,0,1,1,96622067,57609085,0,0,0,5195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17627368,11287056,3591280,1035088,0,0,0
160440,35019464,35019464,0,0,false,0,0,0,443003,0,0,0,1,1,99761528,59478382,0,0,0,4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17650688,11287056,3591280,1035088,0,0,0
165455,35019464,35019464,0,0,false,0,0,0,443003,0,0,0,1,1,102911619,61361782,0,0,0,3170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17650688,11287056,3591280,1035088,0,0,0
170470,35024304,35024304,0,0,false,0,0,0,443058,0,0,0,1,1,106076001,63251853,0,0,0,2960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17655528,11287056,3591280,1035088,0,0,0
175481,35024304,35024304,0,0,false,0,0,0,443058,0,0,0,1,1,109141202,65069506,0,0,0,7007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17655528,11287056,3591280,1035088,0,0,0
180491,35328048,35328048,0,0,false,0,0,0,446712,0,0,0,1,1,112231790,66907499,0,0,0,3215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17655528,11503184,3660048,1053936,0,0,0
185506,35328048,35328048,0,0,false,0,0,0,446712,0,0,0,1,1,115311189,68752019,0,0,0,9232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17655528,11503184,3660048,1053936,0,0,0
190520,35328048,35328048,0,0,false,0,0,0,446712,0,0,0,1,1,118459718,70635426,0,0,0,6794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17655528,11503184,3660048,1053936,0,0,0
195533,35329016,35329016,0,0,false,0,0,0,446723,0,0,0,1,1,121539727,72459728,0,0,0,8631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17656496,11503184,3660048,1053936,0,0,0
200546,35340984,35340984,0,0,false,0,0,0,446859,0,0,0,1,1,124661512,74313025,0,0,0,7734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17668464,11503184,3660048,1053936,0,0,0
205560,35373808,35373808,0,0,false,0,0,0,447232,0,0,0,1,1,127745499,76150935,0,0,0,3946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17701288,11503184,3660048,1053936,0,0,0
210563,35373808,35373808,0,0,false,0,0,0,447232,0,0,0,1,1,130819523,77974381,0,0,0,4107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17701288,11503184,3660048,1053936,0,0,0
215578,35373808,35373808,0,0,false,0,0,0,447232,0,0,0,1,1,133901060,79813608,0,0,0,5404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17701288,11503184,3660048,1053936,0,0,0
220592,35373808,35373808,0,0,false,0,0,0,447232,0,0,0,1,1,137021055,81670261,0,0,0,4731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17701288,11503184,3660048,1053936,0,0,0
225606,35373808,35373808,0,0,false,0,0,0,447232,0,0,0,1,1,140090731,83487140,0,0,0,3755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17701288,11503184,3660048,1053936,0,0,0
230619,35373808,35373808,0,0,false,0,0,0,447232,0,0,0,1,1,143195776,85328391,0,0,0,3558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17701288,11503184,3660048,1053936,0,0,0
235628,35373808,35373808,0,0,false,0,0,0,447232,0,0,0,1,1,146270199,87157818,0,0,0,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17701288,11503184,3660048,1053936,0,0,0
240074,35373808,35373808,0,0,false,0,0,0,447232,0,0,0,1,1,148909991,88709248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17701288,11503184,3660048,1053936,0,0,0
