elapsed_ms,head_offset,head_peak,free_list_head_offset,free_list_depth_est,free_list_depth_truncated,free_list_pushes,free_list_pops,free_list_net,free_list_pop_misses,retry_alloc,retry_loops,retry_structural,max_insert_attempts,max_remove_attempts,gc_nodes_examined,gc_nodes_requeued,gc_recycle_errors,gc_assist_calls,gc_assist_reclaimed,retired_backlog,pressure_state,pressure_to_normal,pressure_to_warm,pressure_to_hot,alloc_failure_events,reserve_node_pushes,reserve_node_hits,reserve_node_misses,reserve_posting_pushes,reserve_posting_hits,reserve_posting_misses,reserve_tower_pushes,reserve_tower_hits,reserve_tower_misses,fresh_general_bytes,fresh_row_version_bytes,fresh_skip_node_bytes,fresh_skip_posting_bytes,fresh_skip_tower_bytes,fresh_spill_bytes,retired_postings,reclaimed_postings
50154,33294520,33294520,0,0,false,0,0,0,423001,0,0,0,1,1,30282862,17992878,0,0,0,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372672,16362544,10973600,3491544,1011440,0,0,0
55167,33297528,33297528,0,0,false,0,0,0,423034,0,0,0,1,1,33223812,19744119,0,0,0,3782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372672,16365360,10973600,3491544,1011632,0,0,0
60188,33306768,33306768,0,0,false,0,0,0,423139,0,0,0,1,1,36246592,21540334,0,0,0,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372672,16374600,10973600,3491544,1011632,0,0,0
65202,33328064,33328064,0,0,false,0,0,0,423381,0,0,0,1,1,39196422,23269164,0,0,0,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372672,16395896,10973600,3491544,1011632,0,0,0
70215,33328064,33328064,0,0,false,0,0,0,423381,0,0,0,1,1,42268188,25095230,0,0,0,6219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372672,16395896,10973600,3491544,1011632,0,0,0
75231,33333552,33333552,0,0,false,0,0,0,423438,0,0,0,1,1,45311541,26894763,0,0,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372672,16395896,10977472,3492776,1012016,0,0,0
80246,33359272,33359272,0,0,false,0,0,0,423749,0,0,0,1,1,48348292,28693922,0,0,0,6168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372672,16396160,10995600,3498544,1013576,0,0,0
85257,33359272,33359272,0,0,false,0,0,0,423749,0,0,0,1,1,51300532,30456361,0,0,0,5722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372672,16396160,10995600,3498544,1013576,0,0,0
90279,33363056,33363056,0,0,false,0,0,0,423792,0,0,0,1,1,54364432,32290578,0,0,0,3560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372672,16399944,10995600,3498544,1013576,0,0,0
95294,33581712,33581712,0,0,false,0,0,0,426425,0,0,0,1,1,57394229,34095109,0,0,0,2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372672,16414904,11140096,3544520,1026800,0,0,0
100309,33601560,33601560,0,0,false,0,0,0,426650,0,0,0,1,1,60427791,35899105,0,0,0,7446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372672,16434616,11140096,3544520,1026936,0,0,0
105323,33601560,33601560,0,0,false,0,0,0,426650,0,0,0,1,1,63473806,37717249,0,0,0,3999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372672,16434616,11140096,3544520,1026936,0,0,0
110339,33688240,33688240,0,0,false,0,0,0,427635,0,0,0,1,1,66527141,39530208,0,0,0,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372672,16521296,11140096,3544520,1026936,0,0,0
115348,33689120,33689120,0,0,false,0,0,0,427645,0,0,0,1,1,69412786,41231945,0,0,0,6005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372672,16522176,11140096,3544520,1026936,0,0,0
120070,33689736,33689736,0,0,false,0,0,0,427652,0,0,0,1,1,72202161,42887172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372672,16522792,11140096,3544520,1026936,0,0,0
