elapsed_ms,head_offset,head_peak,free_list_head_offset,free_list_depth_est,free_list_depth_truncated,free_list_pushes,free_list_pops,free_list_net,free_list_pop_misses,retry_alloc,retry_loops,retry_structural,max_insert_attempts,max_remove_attempts,gc_nodes_examined,gc_nodes_requeued,gc_recycle_errors,gc_assist_calls,gc_assist_reclaimed,retired_backlog,pressure_state,pressure_to_normal,pressure_to_warm,pressure_to_hot,alloc_failure_events,reserve_node_pushes,reserve_node_hits,reserve_node_misses,reserve_posting_pushes,reserve_posting_hits,reserve_posting_misses,reserve_tower_pushes,reserve_tower_hits,reserve_tower_misses,fresh_general_bytes,fresh_row_version_bytes,fresh_skip_node_bytes,fresh_skip_posting_bytes,fresh_skip_tower_bytes,fresh_spill_bytes,retired_postings,reclaimed_postings
110254,21800168,21800168,0,0,false,0,0,0,292349,0,0,0,1,1,56267236,27928041,0,0,0,3802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311168,5929000,10264672,3265976,946608,0,0,0
115271,21805448,21805448,0,0,false,0,0,0,292409,0,0,0,1,1,58820749,29184070,0,0,0,4696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311168,5934280,10264672,3265976,946608,0,0,0
120286,21809584,21809584,0,0,false,0,0,0,292456,0,0,0,1,1,61468690,30465065,0,0,0,2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311168,5938416,10264672,3265976,946608,0,0,0
125310,21812576,21812576,0,0,false,0,0,0,292490,0,0,0,1,1,64038064,31721533,0,0,0,2349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311168,5941408,10264672,3265976,946608,0,0,0
130324,21814776,21814776,0,0,false,0,0,0,292515,0,0,0,1,1,66712371,33046593,0,0,0,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311168,5943608,10264672,3265976,946608,0,0,0
135337,21820232,21820232,0,0,false,0,0,0,292577,0,0,0,1,1,69265084,34317423,0,0,0,4397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311168,5949064,10264672,3265976,946608,0,0,0
140351,21833168,21833168,0,0,false,0,0,0,292724,0,0,0,1,1,71625016,35506632,0,0,0,2474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311168,5962000,10264672,3265976,946608,0,0,0
145366,21835104,21835104,0,0,false,0,0,0,292746,0,0,0,1,1,74149320,36762549,0,0,0,2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311168,5963936,10264672,3265976,946608,0,0,0
150374,21836512,21836512,0,0,false,0,0,0,292762,0,0,0,1,1,76764508,38061532,0,0,0,3567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311168,5965344,10264672,3265976,946608,0,0,0
155379,21836864,21836864,0,0,false,0,0,0,292766,0,0,0,1,1,79374528,39321160,0,0,0,6324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311168,5965696,10264672,3265976,946608,0,0,0
