elapsed_ms,head_offset,head_peak,free_list_head_offset,free_list_depth_est,free_list_depth_truncated,free_list_pushes,free_list_pops,free_list_net,free_list_pop_misses,retry_alloc,retry_loops,retry_structural,max_insert_attempts,max_remove_attempts,gc_nodes_examined,gc_nodes_requeued,gc_recycle_errors,gc_assist_calls,gc_assist_reclaimed,retired_backlog,pressure_state,pressure_to_normal,pressure_to_warm,pressure_to_hot,alloc_failure_events,reserve_node_pushes,reserve_node_hits,reserve_node_misses,reserve_posting_pushes,reserve_posting_hits,reserve_posting_misses,reserve_tower_pushes,reserve_tower_hits,reserve_tower_misses,fresh_general_bytes,fresh_row_version_bytes,fresh_skip_node_bytes,fresh_skip_posting_bytes,fresh_skip_tower_bytes,fresh_spill_bytes,retired_postings,reclaimed_postings
0,18188480,18188480,0,0,false,0,0,0,250006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,4400000,8800176,2800000,798760,0,0,0
5014,21649520,21649520,0,0,false,0,0,0,290845,0,0,0,1,0,1511091,7782,0,0,0,2852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5591256,10400368,3309152,959200,0,0,0
10023,21680872,21680872,0,0,false,0,0,0,291199,0,0,0,1,0,3000364,22882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5622144,10400368,3309152,959664,0,0,0
15035,21709768,21709768,0,0,false,0,0,0,291526,0,0,0,1,0,4480755,45438,0,0,0,2364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5650832,10400368,3309152,959872,0,0,0
20049,21733704,21733704,0,0,false,0,0,0,291798,0,0,0,1,0,6071841,61014,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5674768,10400368,3309152,959872,0,0,0
25062,21746816,21746816,0,0,false,0,0,0,291947,0,0,0,1,0,7554374,77624,0,0,0,4435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5687880,10400368,3309152,959872,0,0,0
30077,21747608,21747608,0,0,false,0,0,0,291956,0,0,0,1,0,8950156,105746,0,0,0,5944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5688672,10400368,3309152,959872,0,0,0
35091,21785888,21785888,0,0,false,0,0,0,292413,0,0,0,1,0,10404675,119821,0,0,0,2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5695008,10421488,3315872,963976,0,0,0
40093,21789496,21789496,0,0,false,0,0,0,292454,0,0,0,1,0,11892511,170426,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5698616,10421488,3315872,963976,0,0,0
45115,21795128,21795128,0,0,false,0,0,0,292518,0,0,0,1,0,13392404,178551,0,0,0,4082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5704248,10421488,3315872,963976,0,0,0
50128,21798648,21798648,0,0,false,0,0,0,292558,0,0,0,1,0,14865934,201970,0,0,0,7673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5707768,10421488,3315872,963976,0,0,0
55143,21803400,21803400,0,0,false,0,0,0,292612,0,0,0,1,0,16320821,224053,0,0,0,4078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5712520,10421488,3315872,963976,0,0,0
60158,21804632,21804632,0,0,false,0,0,0,292626,0,0,0,1,0,17744497,252420,0,0,0,5059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5713752,10421488,3315872,963976,0,0,0
65172,21813608,21813608,0,0,false,0,0,0,292728,0,0,0,1,0,19293253,277379,0,0,0,5499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5722728,10421488,3315872,963976,0,0,0
70175,21823464,21823464,0,0,false,0,0,0,292840,0,0,0,1,0,20914597,301866,0,0,0,8330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5732584,10421488,3315872,963976,0,0,0
75177,21831736,21831736,0,0,false,0,0,0,292934,0,0,0,1,0,22495855,301866,0,0,0,2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5740856,10421488,3315872,963976,0,0,0
80190,21841592,21841592,0,0,false,0,0,0,293046,0,0,0,1,0,24137018,318558,0,0,0,1834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5750712,10421488,3315872,963976,0,0,0
85204,21847136,21847136,0,0,false,0,0,0,293109,0,0,0,1,0,25686806,318558,0,0,0,1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5756256,10421488,3315872,963976,0,0,0
90218,21850216,21850216,0,0,false,0,0,0,293144,0,0,0,1,0,27204959,339347,0,0,0,5466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5759336,10421488,3315872,963976,0,0,0
95232,21852856,21852856,0,0,false,0,0,0,293174,0,0,0,1,0,28699060,368639,0,0,0,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5761976,10421488,3315872,963976,0,0,0
100236,21854000,21854000,0,0,false,0,0,0,293187,0,0,0,1,0,30179048,413206,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5763120,10421488,3315872,963976,0,0,0
105257,21856552,21856552,0,0,false,0,0,0,293216,0,0,0,1,0,31639901,443078,0,0,0,5206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5765672,10421488,3315872,963976,0,0,0
110271,21857696,21857696,0,0,false,0,0,0,293229,0,0,0,1,0,33203725,459089,0,0,0,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5766816,10421488,3315872,963976,0,0,0
115286,21860512,21860512,0,0,false,0,0,0,293261,0,0,0,1,0,34729055,459089,0,0,0,7175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5769632,10421488,3315872,963976,0,0,0
120302,21860952,21860952,0,0,false,0,0,0,293266,0,0,0,1,0,36227501,526023,0,0,0,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5770072,10421488,3315872,963976,0,0,0
125316,21863416,21863416,0,0,false,0,0,0,293294,0,0,0,1,0,37758227,533938,0,0,0,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5772536,10421488,3315872,963976,0,0,0
130323,21864560,21864560,0,0,false,0,0,0,293307,0,0,0,1,0,39339109,550085,0,0,0,3242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5773680,10421488,3315872,963976,0,0,0
135329,21866408,21866408,0,0,false,0,0,0,293328,0,0,0,1,0,40874893,573671,0,0,0,3658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5775528,10421488,3315872,963976,0,0,0
140343,21867288,21867288,0,0,false,0,0,0,293338,0,0,0,1,0,42378743,623045,0,0,0,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5776408,10421488,3315872,963976,0,0,0
145357,21867992,21867992,0,0,false,0,0,0,293346,0,0,0,1,0,43918240,646807,0,0,0,7482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5777112,10421488,3315872,963976,0,0,0
150370,21870544,21870544,0,0,false,0,0,0,293375,0,0,0,1,0,45417467,653559,0,0,0,5467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5779664,10421488,3315872,963976,0,0,0
155384,21870896,21870896,0,0,false,0,0,0,293379,0,0,0,1,0,46880791,669573,0,0,0,3181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5780016,10421488,3315872,963976,0,0,0
160406,21872304,21872304,0,0,false,0,0,0,293395,0,0,0,1,0,48352241,693858,0,0,0,2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5781424,10421488,3315872,963976,0,0,0
165428,21873360,21873360,0,0,false,0,0,0,293407,0,0,0,1,0,49862481,709128,0,0,0,5307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5782480,10421488,3315872,963976,0,0,0
170440,21875472,21875472,0,0,false,0,0,0,293431,0,0,0,1,0,51433414,717368,0,0,0,3440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5784592,10421488,3315872,963976,0,0,0
175453,21876880,21876880,0,0,false,0,0,0,293447,0,0,0,1,0,52956422,733971,0,0,0,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5786000,10421488,3315872,963976,0,0,0
180466,21878816,21878816,0,0,false,0,0,0,293469,0,0,0,1,0,54513054,765357,0,0,0,8398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5787936,10421488,3315872,963976,0,0,0
185479,21879872,21879872,0,0,false,0,0,0,293481,0,0,0,1,0,56029019,794980,0,0,0,5262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5788992,10421488,3315872,963976,0,0,0
190503,21881896,21881896,0,0,false,0,0,0,293504,0,0,0,1,0,57581711,817867,0,0,0,3975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5791016,10421488,3315872,963976,0,0,0
195526,21884320,21884320,0,0,false,0,0,0,293530,0,0,0,1,0,59137822,825641,0,0,0,3298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5793216,10421488,3315872,964200,0,0,0
200539,21886520,21886520,0,0,false,0,0,0,293555,0,0,0,1,0,60685092,849900,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306880,5795416,10421488,3315872,964200,0,0,0
