elapsed_ms,head_offset,head_peak,free_list_head_offset,free_list_depth_est,free_list_depth_truncated,free_list_pushes,free_list_pops,free_list_net,free_list_pop_misses,retry_alloc,retry_loops,retry_structural,max_insert_attempts,max_remove_attempts,gc_nodes_examined,gc_nodes_requeued,gc_recycle_errors,gc_assist_calls,gc_assist_reclaimed,retired_backlog,pressure_state,pressure_to_normal,pressure_to_warm,pressure_to_hot,alloc_failure_events,reserve_node_pushes,reserve_node_hits,reserve_node_misses,reserve_posting_pushes,reserve_posting_hits,reserve_posting_misses,reserve_tower_pushes,reserve_tower_hits,reserve_tower_misses,fresh_general_bytes,fresh_row_version_bytes,fresh_skip_node_bytes,fresh_skip_posting_bytes,fresh_skip_tower_bytes,fresh_spill_bytes,retired_postings,reclaimed_postings
55149,35140656,35140656,0,0,false,0,0,0,422608,0,0,0,1,1,33395013,19893173,0,0,0,7648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,15975168,11209088,3566472,1033992,0,0,0
60164,35145672,35145672,0,0,false,0,0,0,422665,0,0,0,1,1,36378783,21680511,0,0,0,3191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,15980184,11209088,3566472,1033992,0,0,0
65177,35158344,35158344,0,0,false,0,0,0,422809,0,0,0,1,1,39274868,23394524,0,0,0,7109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,15992856,11209088,3566472,1033992,0,0,0
70191,35352120,35352120,0,0,false,0,0,0,425011,0,0,0,1,1,42123756,25087885,0,0,0,1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,16186632,11209088,3566472,1033992,0,0,0
75205,35352320,35352320,0,0,false,0,0,0,425012,0,0,0,1,1,44837530,26708837,0,0,0,2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,16186632,11209088,3566472,1034192,0,0,0
80219,35439088,35439088,0,0,false,0,0,0,426032,0,0,0,1,1,47736624,28437242,0,0,0,3677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,16220600,11246576,3578400,1037576,0,0,0
85232,35458360,35458360,0,0,false,0,0,0,426251,0,0,0,1,1,50645306,30187966,0,0,0,4151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,16239872,11246576,3578400,1037576,0,0,0
90246,35475080,35475080,0,0,false,0,0,0,426441,0,0,0,1,1,53410477,31835280,0,0,0,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,16256592,11246576,3578400,1037576,0,0,0
95259,35487840,35487840,0,0,false,0,0,0,426586,0,0,0,1,1,56201870,33503355,0,0,0,5527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,16269352,11246576,3578400,1037576,0,0,0
100272,35488104,35488104,0,0,false,0,0,0,426589,0,0,0,1,1,59119839,35238906,0,0,0,7784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,16269616,11246576,3578400,1037576,0,0,0
105286,35547856,35547856,0,0,false,0,0,0,427268,0,0,0,1,1,61980872,36936860,0,0,0,1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,16329368,11246576,3578400,1037576,0,0,0
110300,35688392,35688392,0,0,false,0,0,0,428865,0,0,0,1,1,64763923,38606921,0,0,0,2326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,16469904,11246576,3578400,1037576,0,0,0
115313,35688392,35688392,0,0,false,0,0,0,428865,0,0,0,1,1,67687098,40342373,0,0,0,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,16469904,11246576,3578400,1037576,0,0,0
120113,35696048,35696048,0,0,false,0,0,0,428952,0,0,0,1,1,70365270,41946542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,16477560,11246576,3578400,1037576,0,0,0
