elapsed_ms,head_offset,head_peak,free_list_head_offset,free_list_depth_est,free_list_depth_truncated,free_list_pushes,free_list_pops,free_list_net,free_list_pop_misses,retry_alloc,retry_loops,retry_structural,max_insert_attempts,max_remove_attempts,gc_nodes_examined,gc_nodes_requeued,gc_recycle_errors,gc_assist_calls,gc_assist_reclaimed,retired_backlog,pressure_state,pressure_to_normal,pressure_to_warm,pressure_to_hot,alloc_failure_events,reserve_node_pushes,reserve_node_hits,reserve_node_misses,reserve_posting_pushes,reserve_posting_hits,reserve_posting_misses,reserve_tower_pushes,reserve_tower_hits,reserve_tower_misses,fresh_general_bytes,fresh_row_version_bytes,fresh_skip_node_bytes,fresh_skip_posting_bytes,fresh_skip_tower_bytes,fresh_spill_bytes,retired_postings,reclaimed_postings
50162,34389896,34389896,0,0,false,0,0,0,413998,0,0,0,1,1,29570963,17431397,0,0,0,2837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,15392256,11092752,3529456,1019496,0,0,0
55176,34390088,34390088,0,0,false,0,0,0,413999,0,0,0,1,1,32547670,19198694,0,0,0,5215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,15392256,11092752,3529456,1019688,0,0,0
60189,34395104,34395104,0,0,false,0,0,0,414056,0,0,0,1,1,35592822,20997782,0,0,0,6668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,15397272,11092752,3529456,1019688,0,0,0
65203,34395368,34395368,0,0,false,0,0,0,414059,0,0,0,1,1,38531235,22716022,0,0,0,3696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,15397536,11092752,3529456,1019688,0,0,0
70217,34933696,34933696,0,0,false,0,0,0,420478,0,0,0,1,1,41587390,24532598,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,15478056,11415712,3632216,1051776,0,0,0
75230,34946744,34946744,0,0,false,0,0,0,420625,0,0,0,1,1,44553261,26279881,0,0,0,4676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,15490904,11415712,3632216,1051976,0,0,0
80252,34949472,34949472,0,0,false,0,0,0,420656,0,0,0,1,1,47590137,28088084,0,0,0,7324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,15493632,11415712,3632216,1051976,0,0,0
85264,34985200,34985200,0,0,false,0,0,0,421062,0,0,0,1,1,50523017,29835652,0,0,0,4027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,15529360,11415712,3632216,1051976,0,0,0
90278,34986080,34986080,0,0,false,0,0,0,421072,0,0,0,1,1,53489343,31597743,0,0,0,4779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,15530240,11415712,3632216,1051976,0,0,0
95291,34992680,34992680,0,0,false,0,0,0,421147,0,0,0,1,1,56379477,33295416,0,0,0,5703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,15536840,11415712,3632216,1051976,0,0,0
100305,34995320,34995320,0,0,false,0,0,0,421177,0,0,0,1,1,59274183,35012252,0,0,0,5590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,15539480,11415712,3632216,1051976,0,0,0
105306,35003328,35003328,0,0,false,0,0,0,421268,0,0,0,1,1,62283595,36809870,0,0,0,5122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,15547488,11415712,3632216,1051976,0,0,0
110325,35003856,35003856,0,0,false,0,0,0,421274,0,0,0,1,1,65315532,38607313,0,0,0,1547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,15548016,11415712,3632216,1051976,0,0,0
115339,35087016,35087016,0,0,false,0,0,0,422219,0,0,0,1,1,68327073,40401149,0,0,0,6086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,15631176,11415712,3632216,1051976,0,0,0
120108,35087016,35087016,0,0,false,0,0,0,422219,0,0,0,1,1,71170050,42092309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273216,15631176,11415712,3632216,1051976,0,0,0
