elapsed_ms,head_offset,head_peak,free_list_head_offset,free_list_depth_est,free_list_depth_truncated,free_list_pushes,free_list_pops,free_list_net,free_list_pop_misses,retry_alloc,retry_loops,retry_structural,max_insert_attempts,max_remove_attempts,gc_nodes_examined,gc_nodes_requeued,gc_recycle_errors,gc_assist_calls,gc_assist_reclaimed,retired_backlog,pressure_state,pressure_to_normal,pressure_to_warm,pressure_to_hot,alloc_failure_events,reserve_node_pushes,reserve_node_hits,reserve_node_misses,reserve_posting_pushes,reserve_posting_hits,reserve_posting_misses,reserve_tower_pushes,reserve_tower_hits,reserve_tower_misses,fresh_general_bytes,fresh_row_version_bytes,fresh_skip_node_bytes,fresh_skip_posting_bytes,fresh_skip_tower_bytes,fresh_spill_bytes,retired_postings,reclaimed_postings
110284,34010096,34010096,0,0,false,0,0,0,431348,0,0,0,1,1,68058739,40584530,0,0,0,3032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,16810904,11164912,3552416,1026512,0,0,0
115286,34010624,34010624,0,0,false,0,0,0,431354,0,0,0,1,1,71201407,42459346,0,0,0,6918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,16811432,11164912,3552416,1026512,0,0,0
120287,34016784,34016784,0,0,false,0,0,0,431424,0,0,0,1,1,74368522,44339329,0,0,0,5143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,16817592,11164912,3552416,1026512,0,0,0
125303,34018984,34018984,0,0,false,0,0,0,431449,0,0,0,1,1,77486246,46181093,0,0,0,10086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,16819792,11164912,3552416,1026512,0,0,0
130317,34019072,34019072,0,0,false,0,0,0,431450,0,0,0,1,1,80711791,48104917,0,0,0,5472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,16819880,11164912,3552416,1026512,0,0,0
135329,34019072,34019072,0,0,false,0,0,0,431450,0,0,0,1,1,83736635,49903929,0,0,0,5139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,16819880,11164912,3552416,1026512,0,0,0
140343,34019072,34019072,0,0,false,0,0,0,431450,0,0,0,1,1,86818478,51748739,0,0,0,5835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,16819880,11164912,3552416,1026512,0,0,0
145361,34019072,34019072,0,0,false,0,0,0,431450,0,0,0,1,1,90024530,53678179,0,0,0,5079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,16819880,11164912,3552416,1026512,0,0,0
150365,34019512,34019512,0,0,false,0,0,0,431455,0,0,0,1,1,93207993,55580838,0,0,0,6073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,16820320,11164912,3552416,1026512,0,0,0
155378,34019512,34019512,0,0,false,0,0,0,431455,0,0,0,1,1,96353498,57448356,0,0,0,5438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,16820320,11164912,3552416,1026512,0,0,0
160390,34021184,34021184,0,0,false,0,0,0,431474,0,0,0,1,1,99420105,59294308,0,0,0,7344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,16821992,11164912,3552416,1026512,0,0,0
